Id,Degree,Weighted Degree,pageranks,clustering,triangles,eigencentrality,Eccentricity,closnesscentrality,harmonicclosnesscentrality,betweenesscentrality
3429,6,6,0.000089,0.2,3,0.071605,6,0.334287,0.356327,3412.613538
3099,5,5,0.000076,0.1,1,0.026083,7,0.302753,0.317004,1214.481821
5893,5,5,0.000082,0.4,4,0.032278,7,0.30698,0.323852,4603.945738
3790,9,9,0.000135,0.166667,6,0.015595,7,0.284897,0.297424,1957.648288
6523,4,4,0.000062,0.166667,1,0.020332,7,0.288532,0.302258,374.703323
6361,1,1,0.000033,0,0,0.004764,7,0.259667,0.269166,0
4095,1,1,0.000033,0,0,0.004764,7,0.259667,0.269166,0
5978,5,5,0.000074,0.1,1,0.025781,7,0.304045,0.318916,1019.830208
2118,1,1,0.000033,0,0,0.004764,7,0.259667,0.269166,0
2976,1,1,0.000033,0,0,0.004764,7,0.259667,0.269166,0
4137,9,9,0.00014,0.055556,2,0.031656,7,0.305061,0.322301,8032.733997
2072,7,7,0.000109,0.047619,1,0.032749,7,0.307576,0.325774,6146.21882
6967,2,2,0.000046,1,1,0.00532,7,0.260169,0.269778,0
5878,1,1,0.000033,0,0,0.004764,7,0.259667,0.269166,0
313,1,1,0.000033,0,0,0.004764,7,0.259667,0.269166,0
4214,4,4,0.000067,0,0,0.01492,7,0.286951,0.299824,1139.54336
5150,2,2,0.000045,0,0,0.014987,7,0.281454,0.296106,398.070756
2860,2,2,0.000062,0,0,0.005018,7,0.259752,0.269364,6361.153828
2813,4,4,0.000072,0.166667,1,0.006515,7,0.263655,0.273959,1148.74488
5664,1,1,0.000033,0,0,0.004764,7,0.259667,0.269166,0
5603,3,3,0.000054,0.333333,1,0.031739,7,0.307364,0.324341,168.038249
5342,5,5,0.000078,0.1,1,0.009836,7,0.278288,0.289327,964.556842
2249,4,4,0.000067,0.166667,1,0.00356,7,0.259799,0.26893,169.751315
1732,7,7,0.000102,0.047619,1,0.01725,7,0.294421,0.306925,2188.606369
1895,2,2,0.000044,0,0,0.002341,7,0.25355,0.262411,53.944245
1988,2,2,0.000044,0,0,0.003644,7,0.267636,0.277018,83.731843
5257,1,1,0.000032,0,0,0.003201,7,0.266305,0.275563,0
4729,3,3,0.000056,0.333333,1,0.003405,7,0.248466,0.256906,213.871806
2906,3,3,0.000052,1,3,0.003543,7,0.247465,0.255864,0
2193,5,5,0.000087,0,0,0.009559,7,0.271615,0.282662,6237.965969
4245,8,8,0.000127,0,0,0.005524,7,0.25927,0.26926,2471.513058
4166,4,4,0.000074,0,0,0.0044,7,0.259449,0.268977,698.755517
7020,5,5,0.000096,0,0,0.007334,7,0.272082,0.282597,2067.542243
1610,1,1,0.000033,0,0,0.020205,7,0.290224,0.306544,0
1840,5,5,0.000088,0,0,0.012964,7,0.277929,0.291776,2971.788922
1612,1,1,0.000032,0,0,0.001152,8,0.228556,0.234709,0
4135,11,11,0.000164,0.2,11,0.068307,6,0.32977,0.348692,11096.37628
2839,3,3,0.000057,0.333333,1,0.034713,6,0.305637,0.32502,904.203831
1614,3,3,0.000065,0,0,0.001918,8,0.241084,0.247546,325.380349
5037,2,2,0.000042,0,0,0.012213,7,0.28191,0.29422,187.023153
4519,1,1,0.000054,0,0,0.000252,8,0.189047,0.192178,0
6462,2,2,0.000048,0,0,0.002995,7,0.245605,0.253197,314.800612
1658,4,4,0.000102,0,0,0.003225,7,0.250721,0.258368,7346.721632
2692,18,18,0.000224,0.091503,14,0.049069,7,0.316765,0.334076,10078.1612
1623,4,4,0.000066,0.333333,2,0.011728,7,0.278756,0.290612,257.168212
1626,1,1,0.000033,0,0,0.001511,8,0.247878,0.256012,0
3786,4,4,0.000139,0.5,3,0.001429,8,0.227592,0.235151,7124
3555,1,1,0.000051,0,0,0.000271,9,0.185402,0.189364,0
5925,3,3,0.000098,1,3,0.001212,8,0.227585,0.235081,0
6325,5,5,0.000136,0.3,3,0.003252,7,0.249623,0.258699,4156.723665
4429,4,4,0.000114,0.5,3,0.021049,7,0.290627,0.307164,21737.13878
5334,2,2,0.000041,0,0,0.00234,7,0.250969,0.259238,31.655797
6829,7,7,0.000102,0.095238,2,0.005988,7,0.263158,0.272961,914.274016
1629,3,3,0.00006,0.333333,1,0.002324,8,0.235599,0.242871,156.56987
2943,14,14,0.000183,0.373626,34,0.012695,7,0.277302,0.288482,2766.254263
2331,3,3,0.000059,0,0,0.001621,7,0.232077,0.2383,138.900354
4951,6,6,0.000101,0.2,3,0.003802,7,0.255321,0.26437,583.628922
5687,15,15,0.000196,0.104762,11,0.014775,6,0.287055,0.298529,4275.738857
3176,4,4,0.000074,0.166667,1,0.01618,7,0.288824,0.303406,3083.822287
2807,2,2,0.000058,1,1,0.000636,8,0.212054,0.216967,0
1635,10,10,0.000132,0.177778,8,0.012232,7,0.275565,0.287049,1777.306728
2441,4,4,0.00007,0,0,0.004982,7,0.26308,0.272747,685.618203
3682,7,7,0.000123,0.095238,2,0.009713,7,0.279664,0.290286,7872.686285
1640,5,5,0.000108,0.1,1,0.003549,7,0.252498,0.260909,7533.326186
3690,1,1,0.000039,0,0,0.000315,8,0.201601,0.205747,0
2326,16,16,0.000213,0.041667,5,0.017639,6,0.286686,0.298758,10464.62557
4350,2,2,0.000045,0,0,0.001007,8,0.226867,0.232517,21.373115
6088,3,3,0.000055,0,0,0.003098,7,0.248596,0.256069,271.503102
1642,2,2,0.00005,0,0,0.002788,7,0.245039,0.252484,473.624065
1748,11,11,0.000139,0.2,11,0.023141,7,0.294507,0.308239,2006.452727
2492,11,11,0.000146,0.254545,14,0.017063,7,0.288824,0.301074,2033.278817
2301,2,2,0.000043,0,0,0.022561,7,0.296813,0.312698,1037.146326
6620,4,4,0.00008,0.166667,1,0.005058,7,0.263635,0.272926,1617.762658
2348,15,15,0.000179,0.171429,18,0.018449,7,0.289516,0.301872,3209.563096
6650,3,3,0.000056,0,0,0.001861,7,0.241345,0.248252,96.086891
6430,2,2,0.000043,0,0,0.003006,7,0.255047,0.263654,39.379668
2862,6,6,0.000105,0.066667,1,0.008822,7,0.273533,0.284568,7483.649516
1648,3,3,0.000089,0,0,0.001765,7,0.238398,0.24566,7127.549588
6626,1,1,0.000046,0,0,0.000268,8,0.19251,0.196257,0
1649,2,2,0.000083,0,0,0.000633,8,0.209929,0.214835,7124
2471,1,1,0.000057,0,0,0.000243,9,0.17351,0.176249,0
1652,1,1,0.000042,0,0,0.000342,8,0.20938,0.213933,0
3844,4,4,0.0001,0.333333,2,0.005634,7,0.264821,0.274336,7182.638302
1653,1,1,0.000032,0,0,0.021546,7,0.293972,0.30987,0
1704,7,7,0.000124,0.047619,1,0.006393,7,0.271016,0.2812,5285.394698
5923,4,4,0.000064,0.166667,1,0.004981,7,0.25373,0.262215,208.0197
674,4,4,0.000088,0.333333,2,0.005708,7,0.265511,0.275068,720.505295
3657,1,1,0.000043,0,0,0.000304,8,0.200467,0.204224,0
1662,1,1,0.000035,0,0,0.000678,8,0.230971,0.236559,0
1663,3,3,0.000075,0,0,0.005822,7,0.273618,0.284063,2764.456252
4189,2,2,0.000053,0,0,0.001079,8,0.234352,0.240793,37.894467
6218,3,3,0.000069,0,0,0.002775,7,0.246591,0.253912,267.946592
4974,5,5,0.000106,0,0,0.025005,7,0.298692,0.315505,10324.36906
1926,1,1,0.000037,0,0,0.000392,8,0.212465,0.217258,0
3361,3,3,0.000052,0.333333,1,0.004965,7,0.267777,0.277067,126.798538
4965,1,1,0.000032,0,0,0.0013,7,0.235748,0.241443,0
5631,14,14,0.000186,0.054945,5,0.020983,7,0.29321,0.306532,12960.81385
1669,3,3,0.000054,0.333333,1,0.00774,6,0.279983,0.290381,71.311539
1671,3,3,0.000063,0.333333,1,0.011786,7,0.27366,0.28711,194.898079
2519,3,3,0.000065,0.333333,1,0.011047,7,0.266465,0.279556,499.319718
6189,1,1,0.000036,0,0,0.000415,8,0.21479,0.219939,0
1676,1,1,0.000032,0,0,0.001256,7,0.237421,0.243314,0
1677,4,4,0.000066,0.166667,1,0.032038,7,0.304084,0.321655,1257.756171
5432,5,5,0.000077,0.1,1,0.006397,7,0.271522,0.281685,418.770929
1462,13,13,0.000167,0.089744,7,0.03915,7,0.312404,0.330663,16597.51937
1680,3,3,0.000056,1,3,0.031863,7,0.299773,0.316296,0
1681,1,1,0.000042,0,0,0.000646,8,0.227636,0.234675,0
3772,6,6,0.000089,0.066667,1,0.006657,7,0.266814,0.276806,766.883671
6887,3,3,0.000058,0,0,0.021723,7,0.291685,0.308345,760.919396
3526,3,3,0.000057,0.666667,2,0.014017,7,0.28831,0.300463,6.790497
1685,2,2,0.000045,0,0,0.024309,7,0.299382,0.316172,412.812473
1686,2,2,0.000051,0,0,0.002037,7,0.251802,0.260295,4.835224
4593,4,4,0.000078,0.166667,1,0.037404,6,0.310106,0.328735,3637.533875
1687,1,1,0.000045,0,0,0.000295,8,0.197041,0.200606,0
1689,4,4,0.000065,0.166667,1,0.007049,7,0.27515,0.285355,203.242474
1690,2,2,0.000047,1,1,0.001382,8,0.234668,0.241643,0
3993,2,2,0.000046,0,0,0.002011,8,0.250695,0.258843,122.017094
4499,1,1,0.000032,0,0,0.001497,8,0.248457,0.25619,0
1693,1,1,0.000031,0,0,0.002574,7,0.247276,0.254252,0
1051,9,9,0.000141,0.083333,3,0.007725,7,0.274197,0.284633,6659.15373
1697,2,2,0.000052,0,0,0.004357,7,0.260369,0.269449,1138.178393
3254,3,3,0.000074,0,0,0.001445,7,0.237381,0.244441,164.869077
1698,2,2,0.000046,0,0,0.00133,7,0.236805,0.243614,30.129993
6034,8,8,0.00011,0.142857,4,0.031379,6,0.299798,0.316826,2097.016039
5646,4,4,0.000067,0,0,0.012693,7,0.280324,0.293406,512.766792
5591,11,11,0.000175,0.109091,6,0.014677,7,0.287565,0.299021,14220.83858
2467,3,3,0.000067,0,0,0.001626,8,0.230762,0.237393,338.689415
2442,10,10,0.000133,0.177778,8,0.025557,7,0.296554,0.311042,5878.523884
1703,2,2,0.000043,0,0,0.001566,7,0.241231,0.249034,19.00093
1705,1,1,0.000039,0,0,0.000485,8,0.220486,0.226247,0
1706,1,1,0.000036,0,0,0.000582,7,0.219285,0.224633,0
6288,2,2,0.000055,0,0,0.001434,8,0.23606,0.241822,127.10886
1712,3,3,0.000081,0,0,0.023838,7,0.295815,0.31278,7401.521741
1918,1,1,0.000044,0,0,0.000669,8,0.228292,0.235645,0
1863,7,7,0.0001,0.142857,3,0.034712,7,0.309298,0.327426,4928.724245
2132,3,3,0.000056,0,0,0.024359,7,0.297743,0.314348,1564.140166
3287,2,2,0.00004,1,1,0.003306,8,0.251509,0.259511,0
6324,2,2,0.000042,1,1,0.001978,7,0.244032,0.251007,0
2432,1,1,0.000033,0,0,0.000973,8,0.235646,0.242139,0
2131,11,11,0.00018,0.018182,1,0.007447,7,0.266854,0.277058,15369.83825
1716,3,3,0.000056,0.333333,1,0.027514,7,0.299672,0.316083,479.237168
3492,2,2,0.000059,0,0,0.021797,7,0.294008,0.309987,3367.576377
2950,2,2,0.000063,0,0,0.00121,8,0.238725,0.246176,1.783936
1719,2,2,0.000088,0,0,0.000798,8,0.221783,0.22834,14246
3955,2,2,0.000099,0,0,0.00052,8,0.194805,0.198347,7124
2549,6,6,0.000088,0.466667,7,0.040812,7,0.306083,0.324067,464.079598
5357,3,3,0.000051,1,3,0.0114,7,0.281365,0.292599,0
3032,5,5,0.000075,0.1,1,0.005803,7,0.269631,0.279484,367.117513
6002,2,2,0.000049,0,0,0.001013,7,0.225275,0.231131,113.016667
5803,10,10,0.000132,0.111111,5,0.032549,7,0.308188,0.3239,5580.956151
2708,1,1,0.000032,0,0,0.000951,8,0.227527,0.233339,0
3174,2,2,0.000045,0,0,0.001689,7,0.242009,0.2495,17.131871
1724,3,3,0.000058,0,0,0.003468,7,0.253757,0.262149,204.183086
4194,5,5,0.000088,0,0,0.005549,7,0.262276,0.271626,2394.533598
3870,4,4,0.000066,0.166667,1,0.006968,7,0.268929,0.279263,174.391737
4751,2,2,0.000047,0,0,0.001317,8,0.23588,0.242377,25.337683
3483,2,2,0.00006,0,0,0.000656,8,0.216322,0.221326,28.169691
5414,6,6,0.000102,0.133333,2,0.00481,7,0.263382,0.273243,1720.132207
1728,4,4,0.000071,0.333333,2,0.033116,7,0.309473,0.326469,631.035984
1729,1,1,0.000032,0,0,0.012195,7,0.2833,0.295301,0
3803,3,3,0.000056,0.333333,1,0.021711,7,0.291602,0.308289,645.918227
3522,5,5,0.000087,0,0,0.007098,7,0.267204,0.277444,2046.791208
5773,5,5,0.000094,0,0,0.003858,7,0.26489,0.274186,961.542424
4919,6,6,0.000119,0.066667,1,0.002697,8,0.241051,0.248541,7382.001474
5846,6,6,0.000082,0.4,6,0.008846,7,0.275352,0.285916,130.169312
3386,3,3,0.000057,0,0,0.013809,7,0.286524,0.299034,611.758721
6176,4,4,0.000073,0.166667,1,0.016988,7,0.29007,0.304068,366.853612
6252,1,1,0.000033,0,0,0.000905,8,0.230747,0.236844,0
6307,1,1,0.000033,0,0,0.000905,8,0.230747,0.236844,0
3297,10,10,0.000141,0.044444,2,0.031336,7,0.307258,0.32348,5219.716833
1742,5,5,0.000079,0.5,5,0.004567,7,0.256812,0.265906,242.073564
1743,2,2,0.000118,0,0,0.000471,9,0.171865,0.174546,7124
2608,1,1,0.000071,0,0,0.00024,10,0.146662,0.14832,0
2581,2,2,0.000085,0,0,0.000632,8,0.207514,0.212157,14246
1744,4,4,0.000073,0.333333,2,0.021083,7,0.295007,0.308577,455.44847
5901,2,2,0.000049,0,0,0.014359,7,0.286041,0.299916,122.582766
6339,8,8,0.000127,0.071429,2,0.026346,7,0.301971,0.317922,6544.946485
2734,4,4,0.000067,0.166667,1,0.029622,6,0.307417,0.323607,654.164053
3223,4,4,0.000068,0,0,0.025506,7,0.303256,0.319047,1419.891736
2712,5,5,0.000091,0,0,0.003381,7,0.257202,0.266037,1246.847205
1750,9,9,0.000126,0.027778,1,0.009549,7,0.281154,0.292072,1489.406485
1751,4,4,0.000065,0,0,0.029876,6,0.305663,0.321935,683.502682
3474,4,4,0.000082,0.333333,2,0.003821,7,0.26486,0.274487,1489.01079
1755,14,14,0.000179,0.120879,11,0.021915,6,0.294239,0.306405,8800.158858
4167,18,18,0.00021,0.228758,35,0.037497,7,0.307258,0.323241,8321.629127
4215,5,5,0.000081,0,0,0.007196,7,0.271915,0.282363,1051.070075
1756,3,3,0.000054,0,0,0.003824,7,0.254683,0.263065,180.472041
1757,1,1,0.000035,0,0,0.000843,8,0.228051,0.233756,0
1759,2,2,0.000045,0,0,0.001926,8,0.246318,0.253682,105.279754
1760,7,7,0.000107,0,0,0.005547,7,0.263479,0.273176,961.699827
1922,4,4,0.000088,0,0,0.014289,7,0.286145,0.2988,7873.396768
1763,1,1,0.000056,0,0,0.000254,8,0.19497,0.198882,0
6331,2,2,0.000083,0,0,0.001401,7,0.242182,0.249784,7124
1764,4,4,0.000063,0.166667,1,0.004984,7,0.258349,0.267009,147.430778
4015,18,18,0.000221,0.137255,21,0.035169,6,0.308495,0.32225,7434.272489
1767,1,1,0.000032,0,0,0.002006,7,0.254201,0.262545,0
1768,6,6,0.000092,0,0,0.017382,7,0.289176,0.303735,4282.41404
6608,1,1,0.000031,0,0,0.005384,7,0.261046,0.27056,0
3307,3,3,0.00006,0.333333,1,0.004237,7,0.254965,0.263833,402.482808
1770,3,3,0.00006,0.333333,1,0.001627,7,0.235522,0.241765,55.826258
2349,6,6,0.000098,0.066667,1,0.006218,7,0.2657,0.275787,1793.630449
1771,2,2,0.00005,0,0,0.000929,8,0.228681,0.234471,53.057565
583,8,8,0.000159,0.035714,1,0.006502,7,0.26075,0.270388,12893.27484
1772,2,2,0.000078,0,0,0.001733,8,0.235397,0.242556,7124
4578,1,1,0.000054,0,0,0.000264,9,0.190549,0.194234,0
5277,1,1,0.000033,0,0,0.020205,7,0.290224,0.306544,0
4684,1,1,0.000033,0,0,0.020205,7,0.290224,0.306544,0
4394,1,1,0.000033,0,0,0.020205,7,0.290224,0.306544,0
4405,2,2,0.000044,1,1,0.02515,7,0.291889,0.308462,0
3514,1,1,0.000033,0,0,0.020205,7,0.290224,0.306544,0
3051,2,2,0.000046,0,0,0.02072,7,0.290959,0.307398,334.981271
6228,2,2,0.000047,0,0,0.021379,7,0.292764,0.309309,758.909393
3529,4,4,0.000074,0,0,0.022233,7,0.293924,0.310701,3379.673038
6232,3,3,0.000075,0,0,0.02104,7,0.293125,0.309482,5060.492404
3496,3,3,0.000059,0.333333,1,0.027002,7,0.293827,0.310944,643.67706
4430,1,1,0.000033,0,0,0.020205,7,0.290224,0.306544,0
6241,4,4,0.000066,0.166667,1,0.025862,6,0.302432,0.318487,417.071728
4831,2,2,0.000044,0,0,0.025364,7,0.298993,0.31613,178.033041
328,1,1,0.000033,0,0,0.020205,7,0.290224,0.306544,0
1769,5,5,0.000079,0.3,3,0.040511,6,0.312267,0.330758,1415.629992
2678,6,6,0.000087,0.266667,4,0.059362,6,0.328371,0.348585,1470.880822
2178,2,2,0.000048,0,0,0.022056,7,0.292164,0.309045,541.267262
3579,2,2,0.000062,0,0,0.02047,7,0.290283,0.306696,6352.03609
6276,1,1,0.000033,0,0,0.020205,7,0.290224,0.306544,0
2704,2,2,0.000045,0,0,0.020963,7,0.290816,0.307309,167.397016
5363,1,1,0.000033,0,0,0.020205,7,0.290224,0.306544,0
1806,1,1,0.000033,0,0,0.020205,7,0.290224,0.306544,0
3593,1,1,0.000033,0,0,0.020205,7,0.290224,0.306544,0
5368,2,2,0.000045,1,1,0.02449,7,0.293863,0.310801,0
1817,3,3,0.000054,0.333333,1,0.027772,7,0.303968,0.320705,516.79906
3608,4,4,0.000068,0.166667,1,0.029459,6,0.303631,0.320915,949.326546
2010,5,5,0.000089,0,0,0.029415,7,0.306491,0.323531,5028.038471
2730,3,3,0.000056,0,0,0.026133,7,0.300493,0.318181,1327.085276
6589,1,1,0.000033,0,0,0.020205,7,0.290224,0.306544,0
6328,3,3,0.000056,1,3,0.031863,7,0.299773,0.316296,0
4349,5,5,0.000094,0.1,1,0.026794,7,0.293705,0.310654,4454.949979
6332,5,5,0.000076,0.2,2,0.047402,6,0.318621,0.338856,1147.629182
3639,1,1,0.000033,0,0,0.020205,7,0.290224,0.306544,0
6338,6,6,0.000113,0.133333,2,0.048796,6,0.321177,0.341794,10226.80264
6341,2,2,0.000051,0,0,0.020534,7,0.290496,0.306902,1087.990086
1881,1,1,0.000033,0,0,0.020205,7,0.290224,0.306544,0
4551,4,4,0.000067,0.333333,2,0.045631,6,0.31757,0.338332,761.564022
5431,2,2,0.000043,0,0,0.023677,7,0.29486,0.311566,133.894659
3667,2,2,0.000045,1,1,0.026918,7,0.299118,0.315393,0
2783,3,3,0.000057,0.333333,1,0.026193,7,0.293524,0.310425,1031.85122
1892,4,4,0.000068,0.333333,2,0.031719,7,0.302214,0.319108,431.068944
1898,3,3,0.000062,1,3,0.025212,7,0.293948,0.310965,0
2795,2,2,0.000045,0,0,0.021579,7,0.29208,0.308703,492.310549
5455,1,1,0.000033,0,0,0.020205,7,0.290224,0.306544,0
2797,3,3,0.000055,0.333333,1,0.032142,7,0.306531,0.323905,884.005045
6380,14,14,0.000178,0.098901,9,0.076916,6,0.332602,0.354339,9353.442701
2929,3,3,0.000054,0.333333,1,0.03376,7,0.303114,0.320869,291.399338
5482,4,4,0.000064,0.166667,1,0.051586,6,0.324616,0.344536,932.389699
1933,5,5,0.000078,0.1,1,0.032472,6,0.306346,0.323226,1036.400961
2837,7,7,0.000101,0.190476,4,0.0322,6,0.305362,0.32248,10919.38116
3749,12,12,0.000155,0.045455,3,0.047501,7,0.320455,0.339496,8199.911106
6445,4,4,0.000076,0,0,0.023506,7,0.296826,0.313601,1741.831214
3755,1,1,0.000033,0,0,0.020205,7,0.290224,0.306544,0
5602,3,3,0.000055,0.666667,2,0.022298,7,0.292296,0.308843,152.215349
6471,9,9,0.000117,0.333333,12,0.043396,7,0.31016,0.328497,6758.32242
4667,2,2,0.000044,1,1,0.02515,7,0.291889,0.308462,0
4678,2,2,0.000046,0,0,0.021415,7,0.291435,0.308137,537.79489
6490,3,3,0.000056,0.333333,1,0.045191,6,0.318123,0.338096,489.010269
276,7,7,0.000104,0.333333,7,0.04756,6,0.314347,0.332353,3180.033508
5563,5,5,0.000098,0.2,2,0.040549,7,0.313614,0.33122,7850.952698
5553,10,10,0.000165,0.111111,5,0.051772,6,0.324498,0.344388,29958.16211
6500,7,7,0.000146,0.095238,2,0.025219,7,0.299962,0.316612,15996.92705
4701,7,7,0.000104,0.333333,7,0.042074,7,0.309164,0.326684,2736.072806
4343,2,2,0.000045,1,1,0.02449,7,0.293863,0.310801,0
4705,3,3,0.000056,0.666667,2,0.023275,6,0.296863,0.313032,400.000706
2498,4,4,0.000067,0.5,3,0.043398,7,0.313973,0.332013,304.203275
6532,6,6,0.000089,0.2,3,0.04337,6,0.311095,0.331018,2460.77979
2025,2,2,0.000051,0,0,0.020502,7,0.290413,0.306829,2225.770178
4733,1,1,0.000033,0,0,0.020205,7,0.290224,0.306544,0
2031,11,11,0.00015,0.163636,9,0.053894,6,0.323923,0.343621,9165.878377
3851,4,4,0.000068,0.5,3,0.033007,7,0.30109,0.317997,1356.747553
6551,3,3,0.000055,0.333333,1,0.052066,6,0.323849,0.344035,489.377345
2042,3,3,0.000085,0,0,0.021443,7,0.291435,0.307905,7256.794173
2045,2,2,0.000043,0,0,0.022038,6,0.296282,0.312706,337.40683
4758,3,3,0.000055,0,0,0.032529,7,0.309205,0.326853,658.830016
3954,2,2,0.000043,1,1,0.023603,7,0.293984,0.310544,0
4766,7,7,0.000123,0.285714,6,0.058125,6,0.323731,0.343144,15611.95286
6580,1,1,0.000033,0,0,0.020205,7,0.290224,0.306544,0
2827,1,1,0.000033,0,0,0.020205,7,0.290224,0.306544,0
3907,2,2,0.000043,0,0,0.022778,7,0.293512,0.310219,154.279474
5299,3,3,0.000082,0,0,0.024543,7,0.299407,0.316266,7536.812473
2122,2,2,0.000046,1,1,0.033958,6,0.309473,0.328304,0
4807,1,1,0.000033,0,0,0.020205,7,0.290224,0.306544,0
3934,5,5,0.000077,0.3,3,0.040904,6,0.310147,0.328465,772.714973
6146,2,2,0.000045,1,1,0.026918,7,0.299118,0.315393,0
6161,1,1,0.000033,0,0,0.020205,7,0.290224,0.306544,0
2135,1,1,0.000033,0,0,0.020205,7,0.290224,0.306544,0
2138,12,12,0.000155,0.212121,14,0.077048,6,0.3331,0.353778,5222.275745
6652,1,1,0.000033,0,0,0.020205,7,0.290224,0.306544,0
2679,1,1,0.000033,0,0,0.020205,7,0.290224,0.306544,0
3958,4,4,0.000112,0,0,0.021122,7,0.29109,0.307629,9229.830358
6672,7,7,0.000105,0.095238,2,0.044263,7,0.316906,0.335384,3231.074075
2167,2,2,0.000045,1,1,0.02449,7,0.293863,0.310801,0
2191,3,3,0.000054,0.333333,1,0.033918,6,0.308709,0.326061,162.934082
4870,6,6,0.000094,0.266667,4,0.028067,7,0.298142,0.315365,3227.137851
6707,4,4,0.000091,0,0,0.030241,6,0.303903,0.322152,7858.469023
1516,2,2,0.000047,0,0,0.020771,7,0.290876,0.307241,159.027741
3105,1,1,0.000033,0,0,0.020205,7,0.290224,0.306544,0
5807,7,7,0.000101,0.238095,5,0.064993,6,0.328205,0.349619,2562.678401
3536,2,2,0.000046,0,0,0.0211,7,0.291471,0.308013,800.524409
5809,2,2,0.000059,0,0,0.020454,7,0.290283,0.306684,4747.357668
3119,16,16,0.000203,0.041667,5,0.069365,6,0.336593,0.357471,15711.09147
6739,4,4,0.000067,0.666667,4,0.034102,7,0.301294,0.317957,44.589137
5820,2,2,0.000049,0,0,0.020654,7,0.291018,0.307372,366.097783
2237,2,2,0.000044,1,1,0.02281,7,0.291972,0.308401,0
3139,2,2,0.000045,1,1,0.026918,7,0.299118,0.315393,0
4926,4,4,0.000068,0.333333,2,0.028821,7,0.301167,0.317604,1612.689314
6185,3,3,0.000082,0.333333,1,0.027152,7,0.299144,0.315487,7124
5983,4,4,0.000073,0.333333,2,0.027786,7,0.300228,0.316642,3607.601958
4073,4,4,0.000069,0.166667,1,0.021982,7,0.292644,0.309309,1214.921965
4089,8,8,0.000116,0.142857,4,0.029176,7,0.303437,0.320369,3707.115925
3959,4,4,0.000072,0.333333,2,0.029795,7,0.295582,0.312808,963.347151
6800,4,4,0.000066,0,0,0.030337,7,0.309702,0.32686,1335.027975
6804,6,6,0.000097,0.066667,1,0.047019,6,0.322427,0.342185,4371.052609
6827,9,9,0.000141,0.083333,3,0.046215,6,0.319593,0.340009,15059.88521
5013,5,5,0.000084,0.1,1,0.022639,7,0.293222,0.31005,3496.119725
5031,1,1,0.000033,0,0,0.020205,7,0.290224,0.306544,0
5034,6,6,0.000116,0,0,0.021735,7,0.291316,0.308079,9462.470809
4157,1,1,0.000033,0,0,0.020205,7,0.290224,0.306544,0
6880,3,3,0.000058,0,0,0.02603,7,0.299622,0.317192,1290.778608
4160,3,3,0.000059,0.333333,1,0.024888,7,0.294397,0.311414,974.936052
1398,2,2,0.000044,1,1,0.02515,7,0.291889,0.308462,0
5959,4,4,0.000067,0.166667,1,0.038301,6,0.311258,0.329871,1325.295252
6888,6,6,0.000091,0.133333,2,0.0396,6,0.31521,0.332793,2275.345509
3299,2,2,0.000045,1,1,0.02449,7,0.293863,0.310801,0
6924,6,6,0.000091,0.133333,2,0.061881,6,0.327722,0.349553,3920.425419
4206,4,4,0.00007,0.166667,1,0.046207,6,0.320426,0.340262,1689.098475
2411,1,1,0.000033,0,0,0.020205,7,0.290224,0.306544,0
2414,4,4,0.000086,0.166667,1,0.021579,7,0.291435,0.308184,8487.908294
5115,6,6,0.000088,0.133333,2,0.056613,6,0.323731,0.344917,2636.178545
5596,1,1,0.000033,0,0,0.020205,7,0.290224,0.306544,0
5121,1,1,0.000033,0,0,0.020205,7,0.290224,0.306544,0
4235,9,9,0.00013,0.138889,5,0.058498,6,0.324483,0.34604,8826.910895
5143,6,6,0.000101,0,0,0.034503,6,0.313132,0.330657,9331.851744
4243,3,3,0.000056,0,0,0.025451,7,0.300316,0.317311,656.441753
2459,3,3,0.000057,0.666667,2,0.039117,6,0.314001,0.333174,178.033041
2461,3,3,0.000054,0,0,0.025285,7,0.302163,0.31882,995.488385
4532,3,3,0.000058,0,0,0.022543,7,0.295533,0.312076,777.980325
6427,3,3,0.000056,0.333333,1,0.030682,6,0.305584,0.323172,405.957745
6066,1,1,0.000033,0,0,0.020205,7,0.290224,0.306544,0
7001,5,5,0.000098,0.3,3,0.025908,7,0.294738,0.311934,3651.037573
3391,5,5,0.000076,0.2,2,0.036309,7,0.308642,0.32682,1997.967039
4277,4,4,0.000066,0.166667,1,0.033482,7,0.309419,0.326972,1040.887786
3914,4,4,0.000071,0.166667,1,0.025971,7,0.296406,0.313543,2150.910252
7031,5,5,0.000077,0.1,1,0.029352,6,0.305597,0.322625,2547.512966
6560,2,2,0.000052,0,0,0.020726,7,0.290295,0.306708,389.464399
1636,3,3,0.000056,0.333333,1,0.035201,6,0.310918,0.329881,609.734485
6951,1,1,0.000033,0,0,0.020205,7,0.290224,0.306544,0
5206,4,4,0.00007,0.166667,1,0.024795,7,0.299407,0.315559,2116.715617
6690,1,1,0.000033,0,0,0.020205,7,0.290224,0.306544,0
6127,9,9,0.000145,0.111111,4,0.052138,6,0.321062,0.34251,13347.63589
5217,6,6,0.000092,0.133333,2,0.027701,7,0.301511,0.318256,4515.836224
2544,4,4,0.000067,0.166667,1,0.03811,6,0.312103,0.330641,1665.710188
1531,1,1,0.000033,0,0,0.020205,7,0.290224,0.306544,0
