days,mature,views,partner,id
712,FALSE,1352,FALSE,5701
334,TRUE,5547,FALSE,2645
1249,TRUE,54552,TRUE,3325
2022,FALSE,1091,FALSE,4915
246,TRUE,2458,FALSE,4271
1415,TRUE,1051,FALSE,1454
225,FALSE,4940,FALSE,3735
1460,TRUE,20010,FALSE,1847
663,FALSE,1970,FALSE,1746
2394,FALSE,2366,FALSE,1785
365,FALSE,3822,FALSE,327
2067,TRUE,11353,FALSE,2397
2460,TRUE,7993,FALSE,1314
2934,TRUE,1994,FALSE,2589
1866,TRUE,11795,FALSE,4738
636,FALSE,1735,FALSE,4947
1138,TRUE,11885,FALSE,6596
2267,TRUE,4497,FALSE,1522
2020,FALSE,780,FALSE,3105
1837,TRUE,2218,FALSE,2001
2028,FALSE,6069,FALSE,577
1278,FALSE,25484,FALSE,69
1947,TRUE,648,FALSE,2356
2624,TRUE,10634,FALSE,6562
745,FALSE,6974,FALSE,4618
711,FALSE,10672,FALSE,1313
1015,FALSE,370,FALSE,1417
1858,TRUE,57466,FALSE,6314
1477,TRUE,1538,FALSE,4885
2085,FALSE,1059,FALSE,1371
1326,FALSE,5825,FALSE,6496
1951,TRUE,27732,FALSE,1960
1982,FALSE,3195,FALSE,708
1091,TRUE,1875,FALSE,5189
1344,FALSE,18072,FALSE,6908
1829,FALSE,23649,FALSE,1439
1250,FALSE,6584,FALSE,3705
2250,FALSE,18499,FALSE,5654
1870,TRUE,9113,FALSE,6079
1039,FALSE,70337,FALSE,3187
2348,FALSE,1678083,TRUE,2555
2012,TRUE,4304,FALSE,21
2077,TRUE,2144970,TRUE,2064
1406,TRUE,5125,FALSE,4983
193,TRUE,6819,FALSE,2296
1223,TRUE,165,FALSE,3648
1041,FALSE,2317,FALSE,1742
940,FALSE,1080,FALSE,463
1597,FALSE,1366,FALSE,5210
1416,TRUE,4541,FALSE,2063
1599,FALSE,8616,FALSE,2484
1679,FALSE,2470,FALSE,1137
231,FALSE,2593,FALSE,4953
1718,TRUE,21071,FALSE,4034
1702,FALSE,1342,FALSE,2629
906,TRUE,3146,FALSE,6652
1741,FALSE,262,FALSE,3755
450,FALSE,2491,FALSE,117
1634,TRUE,719,FALSE,5190
366,FALSE,5159,FALSE,6686
1815,FALSE,5242,FALSE,4632
1072,TRUE,4272,FALSE,2681
2376,TRUE,5970,FALSE,6701
1028,FALSE,862,FALSE,5489
1461,TRUE,6253,FALSE,3110
1697,TRUE,8038,FALSE,3804
1730,FALSE,5306,FALSE,2015
1593,TRUE,871031,TRUE,2439
1991,TRUE,28812,FALSE,6942
567,FALSE,2459,FALSE,7062
1746,FALSE,36096,FALSE,4312
1852,FALSE,2123,FALSE,2391
1176,TRUE,2691,FALSE,1498
1298,FALSE,60148,FALSE,3686
456,FALSE,2175,FALSE,1192
1731,FALSE,1521,FALSE,3137
1683,TRUE,684,FALSE,3305
1871,TRUE,4366,FALSE,395
1943,TRUE,11498,FALSE,6529
1989,TRUE,71188,FALSE,4265
1015,TRUE,4643,FALSE,3080
1673,FALSE,6886,FALSE,5953
1874,TRUE,24897,FALSE,4356
1086,FALSE,27879,FALSE,4151
2248,TRUE,2756,FALSE,3927
975,TRUE,10907,FALSE,3826
762,TRUE,5879,FALSE,2283
2236,TRUE,5607,FALSE,145
2217,TRUE,7623,FALSE,6910
1228,FALSE,13484,FALSE,5901
930,TRUE,3541,FALSE,4897
1593,FALSE,327,FALSE,5821
793,FALSE,4333,FALSE,6742
1648,TRUE,9951,FALSE,705
1232,FALSE,2492,FALSE,2182
1637,FALSE,2847,FALSE,6389
2786,TRUE,2228,FALSE,2268
2068,FALSE,3707,FALSE,4597
701,FALSE,1026,FALSE,1646
874,FALSE,1663,FALSE,5601
1640,TRUE,1350,FALSE,7103
635,TRUE,16353,FALSE,4141
2650,FALSE,325064,FALSE,5589
1891,TRUE,33407,FALSE,3646
1809,TRUE,1374,FALSE,1860
1109,FALSE,5811,FALSE,5629
1907,TRUE,15051,FALSE,3477
1321,FALSE,6598,FALSE,230
598,FALSE,11298,FALSE,2209
1354,TRUE,2451,FALSE,7098
2273,FALSE,6372,FALSE,724
2334,FALSE,795,FALSE,2390
2126,FALSE,349,FALSE,4783
1758,TRUE,12092,FALSE,4295
366,TRUE,763,FALSE,232
1632,FALSE,7746,FALSE,4839
2312,FALSE,9645,FALSE,1767
2058,TRUE,357677,TRUE,1673
1277,FALSE,1186008,TRUE,3599
1247,FALSE,4547,FALSE,5678
3085,FALSE,1654,FALSE,4907
1367,FALSE,6326,FALSE,852
2259,FALSE,1423,FALSE,6928
911,FALSE,119979,FALSE,858
1737,FALSE,4788,FALSE,1004
2188,TRUE,2628,FALSE,1983
605,FALSE,3184,FALSE,1645
1241,TRUE,4752,FALSE,5115
1366,FALSE,290,FALSE,3639
2469,TRUE,2724,FALSE,1749
187,TRUE,2041,FALSE,4727
1704,FALSE,2062,FALSE,4098
632,FALSE,3425,FALSE,816
889,TRUE,2238,FALSE,504
2855,FALSE,22462,FALSE,5408
194,TRUE,2887,FALSE,2789
1408,TRUE,15321,FALSE,4012
847,FALSE,11511,FALSE,7031
2200,FALSE,502648,TRUE,6154
1689,FALSE,37910,FALSE,745
2147,TRUE,1871,FALSE,894
1804,FALSE,39716,FALSE,6820
1585,FALSE,877,FALSE,3246
1348,TRUE,9305,FALSE,2293
2217,TRUE,1314,FALSE,5809
280,TRUE,1211,FALSE,732
1226,FALSE,1066,FALSE,5395
2894,TRUE,2405,FALSE,1880
1730,TRUE,6566,FALSE,3296
645,FALSE,3488,FALSE,305
3190,FALSE,44835,FALSE,6819
2939,TRUE,121156,FALSE,6001
574,FALSE,1044,FALSE,3020
1504,TRUE,16542,FALSE,4978
1774,FALSE,986,FALSE,2422
2561,TRUE,96220,FALSE,5164
1888,TRUE,13283,TRUE,1671
2757,TRUE,21286,FALSE,559
733,TRUE,4650,FALSE,723
550,TRUE,1919,FALSE,7071
683,FALSE,6134,FALSE,2816
1560,TRUE,5895,FALSE,1100
204,TRUE,2741,FALSE,6069
1780,TRUE,8011,FALSE,986
487,TRUE,1054,FALSE,3397
1516,FALSE,8452,FALSE,1235
1239,FALSE,572,FALSE,3892
2173,FALSE,28978,FALSE,4447
2099,FALSE,8207,FALSE,1626
1269,TRUE,3143,FALSE,3236
2556,FALSE,4548,FALSE,2335
2152,TRUE,12393,FALSE,4168
2154,TRUE,2697,FALSE,5050
397,TRUE,3826,FALSE,6243
827,FALSE,72958,TRUE,5513
966,TRUE,8504,FALSE,1254
1607,FALSE,1704,FALSE,3689
3237,FALSE,8064,FALSE,3505
1762,FALSE,1947,FALSE,5260
1500,TRUE,1260,FALSE,6684
681,FALSE,1859,FALSE,2460
1867,TRUE,4890,FALSE,2949
2282,TRUE,2326,FALSE,1025
2716,TRUE,3509,FALSE,2800
340,FALSE,6907,FALSE,5179
2948,FALSE,4516,FALSE,5184
1617,FALSE,1308,FALSE,1102
2015,TRUE,13034,FALSE,1168
2254,TRUE,2138,FALSE,5954
1773,FALSE,8408,FALSE,1976
2535,FALSE,48131,FALSE,921
1022,TRUE,6581,FALSE,4533
748,TRUE,153105,TRUE,6247
1615,FALSE,474100,TRUE,6474
874,TRUE,11604,FALSE,1546
2900,FALSE,1521,FALSE,2687
1492,TRUE,21128,FALSE,2623
783,TRUE,692,FALSE,5948
2623,TRUE,5885,FALSE,5592
1522,FALSE,497,FALSE,5000
1297,FALSE,11963,FALSE,6592
2150,FALSE,4155,FALSE,4019
1569,TRUE,2815,FALSE,5963
1399,TRUE,598,FALSE,4239
1738,FALSE,3838,FALSE,6073
601,FALSE,2578,FALSE,908
1849,FALSE,8211,FALSE,5892
2215,FALSE,386331,TRUE,5857
1422,FALSE,431,FALSE,5144
1278,TRUE,3750,FALSE,5804
1192,TRUE,1877,FALSE,604
1645,TRUE,1741,FALSE,4054
1225,TRUE,7580,FALSE,1553
1037,TRUE,4619,FALSE,4372
2033,FALSE,994,FALSE,6044
1951,TRUE,10027,FALSE,1765
1009,FALSE,9814,FALSE,1700
2019,FALSE,1125,FALSE,227
1582,TRUE,35488,FALSE,2934
2161,FALSE,5706,FALSE,2506
809,TRUE,2740,FALSE,6569
2612,TRUE,13655,FALSE,197
2048,TRUE,680,FALSE,4980
477,TRUE,1466,FALSE,2005
1305,TRUE,681,FALSE,778
1332,FALSE,943,FALSE,5147
2732,TRUE,4526,FALSE,4706
2536,TRUE,2042,FALSE,3666
686,TRUE,2766,FALSE,5598
504,TRUE,13558,FALSE,7099
3245,TRUE,29292,FALSE,6854
895,FALSE,2437,FALSE,6555
613,FALSE,1630,FALSE,4326
2822,TRUE,4993,FALSE,617
1930,FALSE,11463,FALSE,2731
1331,TRUE,53083,FALSE,793
2573,FALSE,7965,FALSE,1935
1493,FALSE,6042,FALSE,1133
1180,FALSE,2593,FALSE,716
2080,TRUE,8054,FALSE,6417
734,FALSE,9223,FALSE,4674
486,TRUE,30484,FALSE,1987
1303,TRUE,2591,FALSE,3206
2680,TRUE,20640,FALSE,2507
1988,TRUE,2816,FALSE,5844
743,FALSE,139,FALSE,3946
837,TRUE,888,FALSE,5774
1071,TRUE,7899,FALSE,1631
1488,FALSE,4291,FALSE,7066
2444,TRUE,36727,FALSE,6236
1402,TRUE,1499,FALSE,4407
1752,TRUE,489,FALSE,4829
584,TRUE,3021,FALSE,1614
1940,TRUE,694,FALSE,4742
1925,FALSE,3037,FALSE,5816
520,TRUE,4448,FALSE,2587
490,FALSE,203,FALSE,3256
2236,TRUE,3990,FALSE,2907
934,TRUE,11754,FALSE,3467
2410,TRUE,8060,FALSE,6065
2386,TRUE,3121,FALSE,2302
1019,TRUE,45603,FALSE,4602
1178,FALSE,9164,FALSE,4111
508,TRUE,6110,FALSE,4867
691,FALSE,2295,FALSE,5885
762,TRUE,2105,FALSE,4009
1907,FALSE,2502,FALSE,6336
1946,TRUE,23404,FALSE,3254
1952,TRUE,58468,FALSE,410
1999,FALSE,11501,FALSE,3422
1710,FALSE,494948,TRUE,5292
1379,FALSE,4489,FALSE,2998
2722,FALSE,3645,FALSE,131
1646,FALSE,649,FALSE,1365
1643,TRUE,9071,FALSE,5891
1688,TRUE,113965,FALSE,4555
2413,TRUE,8244,FALSE,2882
1337,TRUE,2280,FALSE,1780
2061,TRUE,7084,FALSE,3245
1281,FALSE,2015,FALSE,1166
1895,TRUE,30948,FALSE,1548
1097,FALSE,36432,FALSE,6553
191,FALSE,68,FALSE,5618
1346,TRUE,5748,FALSE,3329
1707,TRUE,18448,FALSE,6409
903,TRUE,44067,FALSE,2273
2355,FALSE,24988,FALSE,4133
1801,TRUE,8524,FALSE,3548
2055,FALSE,1248,FALSE,2706
2495,FALSE,171460,FALSE,7051
2032,FALSE,687,FALSE,2853
1276,FALSE,20665,FALSE,5006
835,TRUE,11727,FALSE,4008
747,TRUE,10315,FALSE,1857
571,TRUE,1345,FALSE,4327
857,FALSE,795,FALSE,4207
294,TRUE,1156,FALSE,3141
2731,FALSE,17783,FALSE,1991
315,FALSE,6970,FALSE,3661
2327,TRUE,1733,FALSE,2856
949,TRUE,1016,FALSE,5504
265,TRUE,352,FALSE,1957
617,TRUE,20793,FALSE,4508
2546,FALSE,527445,TRUE,1229
2100,FALSE,4374,FALSE,4332
1931,FALSE,4349,FALSE,5238
699,TRUE,3379,FALSE,1833
1316,FALSE,3183,FALSE,2796
321,TRUE,287,FALSE,5990
925,FALSE,274,FALSE,5033
1654,TRUE,548,FALSE,2560
1699,TRUE,9889,FALSE,3676
1913,TRUE,6137,FALSE,2421
1141,TRUE,13094,FALSE,3371
2223,TRUE,7487,FALSE,4091
2445,FALSE,83,FALSE,264
1468,TRUE,1652,FALSE,4370
778,FALSE,2359,FALSE,4599
2284,FALSE,686,FALSE,5124
1688,TRUE,4939,FALSE,6693
1644,TRUE,11951,FALSE,5492
2194,FALSE,6724,FALSE,3855
269,TRUE,2602,FALSE,2536
1719,FALSE,721,FALSE,633
3998,FALSE,7075,FALSE,4416
889,TRUE,1819,FALSE,1438
2047,TRUE,21577,FALSE,2842
2700,FALSE,8692,FALSE,1870
1635,TRUE,203787,FALSE,3396
1017,FALSE,5276,FALSE,5941
2406,FALSE,158350,TRUE,3574
2095,TRUE,3733,FALSE,6324
1294,TRUE,6375,FALSE,3337
1540,TRUE,4807,FALSE,106
2189,FALSE,54517,FALSE,1074
2271,FALSE,1477,FALSE,6764
1959,FALSE,10205,FALSE,1475
736,TRUE,1541,FALSE,3384
780,FALSE,5849,FALSE,7037
2135,TRUE,2521,FALSE,3144
1315,TRUE,4729,FALSE,3644
1537,FALSE,4071,FALSE,1653
2074,FALSE,17066,FALSE,269
1840,FALSE,76896,FALSE,3512
1917,FALSE,243003,TRUE,3741
1224,TRUE,103006,FALSE,2197
1408,FALSE,4624,FALSE,843
1427,FALSE,30253,FALSE,2913
2684,TRUE,6472,FALSE,2713
3732,FALSE,186333,FALSE,3753
1044,FALSE,379,FALSE,6040
1183,TRUE,1317,FALSE,2823
697,TRUE,6532,FALSE,4683
2038,TRUE,1305,FALSE,3854
1427,TRUE,45937,FALSE,5748
2617,FALSE,28985,FALSE,1977
267,FALSE,539,FALSE,3436
1442,TRUE,30222,FALSE,1611
1491,TRUE,16712,TRUE,2671
1860,TRUE,27049,FALSE,2476
1135,TRUE,6133,FALSE,3668
1101,TRUE,2050,FALSE,2271
1861,FALSE,9546,FALSE,906
1211,TRUE,7625,FALSE,4217
1242,FALSE,2348,FALSE,5153
1343,FALSE,11949,FALSE,1186
601,TRUE,525,FALSE,5605
2048,FALSE,2005,FALSE,4615
651,TRUE,366,FALSE,1319
2189,FALSE,1421,FALSE,4996
1376,TRUE,5576,FALSE,6126
339,TRUE,1588,FALSE,1130
1053,FALSE,8538,FALSE,1084
1483,TRUE,4916,FALSE,6189
456,FALSE,1514,FALSE,5669
1516,FALSE,109917,FALSE,3169
1936,FALSE,8764,FALSE,4928
821,TRUE,4671,FALSE,4808
1446,TRUE,1857,FALSE,2010
2106,TRUE,201200,TRUE,5040
968,TRUE,4523,FALSE,375
330,TRUE,1694,FALSE,6125
692,TRUE,2411,FALSE,1444
864,TRUE,2192,FALSE,3153
986,FALSE,4019,FALSE,4424
928,TRUE,4766,FALSE,5181
1670,TRUE,11184,FALSE,790
1017,TRUE,729576,TRUE,1514
2245,FALSE,26789,FALSE,4640
2218,TRUE,97471,FALSE,1157
1638,TRUE,6239,FALSE,4654
581,TRUE,9146,FALSE,929
1901,TRUE,7258,FALSE,3295
1375,FALSE,4176,FALSE,3975
810,TRUE,15790,FALSE,3048
1747,TRUE,503,FALSE,7115
1480,FALSE,831496,TRUE,2596
1327,TRUE,53885,FALSE,5689
1139,TRUE,95976,FALSE,2202
2010,TRUE,1399,FALSE,4023
2142,FALSE,1891,FALSE,3203
1524,FALSE,4434,FALSE,2077
1770,TRUE,247,FALSE,5800
1200,TRUE,658,FALSE,5053
1819,TRUE,4556,FALSE,1120
637,TRUE,4861,FALSE,1466
1005,FALSE,29193,FALSE,2632
2012,TRUE,1446576,TRUE,6986
1444,TRUE,38593,FALSE,472
3324,TRUE,18577,FALSE,590
1360,TRUE,31563,FALSE,5451
2666,FALSE,492299,TRUE,3377
3112,TRUE,9515,FALSE,1049
2431,TRUE,78024,FALSE,3050
3144,TRUE,66856,FALSE,4628
2080,TRUE,1218,FALSE,2437
1754,TRUE,7392,FALSE,2862
915,FALSE,188636,FALSE,1604
1069,FALSE,2616,FALSE,4066
227,FALSE,36,FALSE,2714
1268,FALSE,326,FALSE,6698
685,FALSE,328,FALSE,207
748,TRUE,97139,FALSE,6810
2406,FALSE,809189,TRUE,4191
1729,TRUE,27127,FALSE,5415
2315,TRUE,4251,FALSE,2032
1813,FALSE,22308,FALSE,650
520,TRUE,21022,FALSE,5167
1226,TRUE,677,FALSE,3016
1976,FALSE,1565649,TRUE,7069
2154,TRUE,44184,FALSE,3633
2603,FALSE,38170,FALSE,6237
1349,TRUE,208267,TRUE,6475
2115,TRUE,18323,FALSE,5319
2276,FALSE,4962,FALSE,3685
2347,TRUE,1796,FALSE,819
2235,TRUE,6023,FALSE,6539
2359,FALSE,5120,FALSE,5329
1938,TRUE,67786,FALSE,2919
3120,FALSE,8646,FALSE,551
469,FALSE,759,FALSE,5457
725,TRUE,11085,FALSE,6759
2121,FALSE,85705,FALSE,2748
2206,FALSE,28316,FALSE,1447
2058,TRUE,933,FALSE,2646
1962,TRUE,7367,FALSE,3507
2025,TRUE,3885,FALSE,1560
2193,FALSE,1309,FALSE,6887
498,TRUE,8822,FALSE,5535
1727,FALSE,3969,FALSE,5350
932,FALSE,650,FALSE,3064
2462,TRUE,2944,FALSE,3701
133,TRUE,24,FALSE,3798
2517,FALSE,3339,FALSE,6147
1982,FALSE,6846,FALSE,1448
915,FALSE,613,FALSE,5664
1180,TRUE,16626,FALSE,7030
1475,TRUE,227,FALSE,1652
2810,FALSE,20391,FALSE,2626
2007,TRUE,2632,FALSE,1418
1464,TRUE,29462,FALSE,3240
692,TRUE,8809,FALSE,5939
1800,TRUE,20002,FALSE,1771
263,TRUE,6752,FALSE,520
2742,FALSE,9483,FALSE,7092
1250,FALSE,521,FALSE,1815
1484,TRUE,11741,FALSE,5911
459,FALSE,8905,FALSE,415
1899,FALSE,946,FALSE,5868
2356,FALSE,22634,FALSE,777
1342,FALSE,7082,FALSE,6675
210,FALSE,351,FALSE,808
3334,FALSE,102699,FALSE,149
813,TRUE,6005,FALSE,5636
2665,TRUE,9447,FALSE,2761
1208,TRUE,109386,FALSE,675
1640,TRUE,36862,FALSE,1227
2321,TRUE,10857,FALSE,4620
310,TRUE,7933,FALSE,2128
1834,FALSE,17735,FALSE,2111
1212,TRUE,13016,FALSE,1217
3301,FALSE,3761906,TRUE,485
2320,TRUE,2372,FALSE,849
802,FALSE,13199,FALSE,200
2450,TRUE,2536,FALSE,6116
1210,TRUE,1241,FALSE,1058
1080,TRUE,8730,FALSE,4494
483,FALSE,2006,FALSE,436
2059,TRUE,17542,FALSE,2409
474,FALSE,1623,FALSE,4566
850,FALSE,1002,FALSE,2608
1348,FALSE,1061,FALSE,2534
623,TRUE,5313,FALSE,6187
910,TRUE,3674,FALSE,6559
2587,TRUE,1465,FALSE,2
943,FALSE,6422,FALSE,3247
871,FALSE,6304,FALSE,1906
1008,TRUE,1659,FALSE,3306
1478,FALSE,2204,FALSE,7011
1320,TRUE,2409,FALSE,2222
811,TRUE,11687,FALSE,4112
1913,FALSE,4346,FALSE,67
1801,FALSE,5972,FALSE,3274
862,FALSE,206,FALSE,4581
2409,FALSE,12052,FALSE,5326
1673,TRUE,520,FALSE,2050
650,TRUE,1507,FALSE,1531
1026,TRUE,31425,FALSE,570
1599,TRUE,1648,FALSE,3493
1424,TRUE,1758,FALSE,1949
209,TRUE,811,FALSE,2742
2083,FALSE,7268,FALSE,6493
1144,FALSE,353,FALSE,1188
1499,FALSE,3704,FALSE,1619
234,FALSE,5527,FALSE,6018
362,FALSE,32081,FALSE,6892
2261,TRUE,393944,TRUE,1283
1157,TRUE,6724,FALSE,6050
2153,FALSE,94609,TRUE,2030
2075,TRUE,34401,FALSE,3042
3432,FALSE,110,FALSE,1406
3370,TRUE,2098,FALSE,6836
1268,FALSE,2607,FALSE,1167
436,FALSE,3738,FALSE,3312
2285,FALSE,1598,FALSE,2874
2520,FALSE,1551,FALSE,1115
2707,TRUE,4634,FALSE,6657
2058,TRUE,1380,FALSE,4595
885,TRUE,5813,FALSE,6185
663,TRUE,10654,FALSE,3070
2322,TRUE,5192,FALSE,1433
2481,TRUE,731,FALSE,1720
843,TRUE,1836,FALSE,1305
1940,TRUE,62306,FALSE,32
1929,FALSE,28864,FALSE,6222
663,FALSE,1583,FALSE,5441
1618,TRUE,2099,FALSE,3695
2386,TRUE,2998,FALSE,1470
1300,TRUE,2898,FALSE,656
1884,FALSE,6025,FALSE,7121
962,FALSE,3477,FALSE,1395
1857,FALSE,412,FALSE,3443
1102,TRUE,2178,FALSE,5287
3103,TRUE,104222,FALSE,3491
2347,TRUE,29662,FALSE,3498
906,TRUE,43150,FALSE,1978
1971,TRUE,6013,FALSE,3318
1263,TRUE,25859,FALSE,4515
446,FALSE,3003,FALSE,6612
1399,TRUE,15481,FALSE,2894
1310,TRUE,10653,FALSE,2682
1174,TRUE,123539,FALSE,4513
532,FALSE,123,FALSE,5195
1887,FALSE,189145,FALSE,6823
3083,TRUE,389899,FALSE,3886
2014,TRUE,2657,FALSE,2924
185,FALSE,1951,FALSE,3899
1423,TRUE,33622,FALSE,5726
1804,TRUE,631,FALSE,6760
2768,FALSE,2039,FALSE,3663
917,TRUE,6569,FALSE,3989
972,FALSE,7976,FALSE,2424
1004,TRUE,19768,FALSE,692
1509,TRUE,47527,FALSE,6648
1012,TRUE,26153,FALSE,3747
828,TRUE,18627,FALSE,5452
1810,TRUE,6369,FALSE,3523
1156,FALSE,1146,FALSE,4336
2266,FALSE,12240,FALSE,863
2168,TRUE,3583,FALSE,6964
1100,TRUE,6429,FALSE,6381
2113,TRUE,57038,FALSE,6168
1365,FALSE,4342,FALSE,5299
1109,TRUE,10042,FALSE,7053
677,TRUE,1454,FALSE,4104
592,TRUE,3726,FALSE,1932
1569,TRUE,16720,FALSE,5317
758,FALSE,472,FALSE,5576
1349,TRUE,32603,FALSE,2129
1128,FALSE,246,FALSE,1476
531,TRUE,5089,FALSE,1916
1965,TRUE,4020,FALSE,6846
1918,TRUE,1552,FALSE,3897
1838,TRUE,2719,FALSE,2686
345,FALSE,2421,FALSE,2159
2302,FALSE,2499,FALSE,3970
1715,TRUE,21722,FALSE,2047
2390,TRUE,587,FALSE,3460
1297,FALSE,1661,FALSE,5927
2489,TRUE,32632,FALSE,4643
1715,TRUE,2176,FALSE,5180
1999,TRUE,216,FALSE,1675
982,TRUE,1503,FALSE,1189
728,FALSE,2706,FALSE,4704
1496,TRUE,7857,FALSE,5614
1891,TRUE,2374,FALSE,5536
1934,FALSE,7292,FALSE,138
1018,FALSE,11066,FALSE,5283
634,TRUE,7867,FALSE,3982
2022,FALSE,2517,FALSE,823
2420,FALSE,8738,FALSE,1741
2079,FALSE,905,FALSE,5858
2438,FALSE,7741,FALSE,5284
1676,FALSE,267,FALSE,6691
1021,TRUE,42769,FALSE,885
662,TRUE,8335,FALSE,7002
2205,FALSE,10590,FALSE,1781
1503,FALSE,1450,FALSE,4912
827,TRUE,98026,TRUE,2638
1485,TRUE,38105,FALSE,3452
2093,FALSE,3228,FALSE,6411
1654,TRUE,2717,FALSE,1080
888,TRUE,8485,FALSE,5375
399,FALSE,8555,FALSE,4959
1350,TRUE,3720,FALSE,835
3386,TRUE,39788,FALSE,6078
1110,FALSE,1663,FALSE,6528
1894,FALSE,2539,FALSE,4719
2115,FALSE,1854,FALSE,4629
800,TRUE,22385,FALSE,6621
1409,TRUE,28785,FALSE,4656
1166,TRUE,1689,FALSE,6527
1294,FALSE,4532,FALSE,5266
1891,TRUE,6326,FALSE,312
2020,TRUE,8159,FALSE,4144
1633,TRUE,20228,FALSE,6072
1318,TRUE,22872,FALSE,1193
1443,TRUE,9124,FALSE,5325
1084,TRUE,37851,FALSE,1003
1538,FALSE,3395,FALSE,5178
1990,TRUE,82033,FALSE,1879
1948,TRUE,187107,FALSE,5128
1194,FALSE,10449,FALSE,6673
2741,TRUE,4479,FALSE,2216
2269,TRUE,29661,FALSE,1641
1484,TRUE,29514,FALSE,5672
1635,TRUE,1604,FALSE,4117
1016,TRUE,1114,FALSE,3358
1251,TRUE,1759,FALSE,817
2311,FALSE,70,FALSE,6604
907,FALSE,7841,FALSE,2977
563,FALSE,890,FALSE,4995
2087,TRUE,413709,TRUE,6055
1842,TRUE,17063,FALSE,5649
1879,FALSE,6603,FALSE,357
1961,TRUE,17949,FALSE,4753
886,FALSE,2103,FALSE,2567
660,FALSE,5029,FALSE,1491
1697,FALSE,602,FALSE,6112
206,FALSE,3698,FALSE,5035
1129,TRUE,1363,FALSE,5174
946,FALSE,23786,FALSE,2750
1091,TRUE,330,FALSE,1828
1881,TRUE,108168,FALSE,5010
770,FALSE,744,FALSE,206
620,TRUE,8896,FALSE,5423
1930,TRUE,2161,FALSE,5848
1986,FALSE,3889,FALSE,6573
486,FALSE,465,FALSE,6256
1251,FALSE,1445,FALSE,2655
2659,TRUE,118691,FALSE,255
1312,FALSE,314764,TRUE,1866
1772,FALSE,3318,FALSE,2042
1753,TRUE,13924,FALSE,2443
534,TRUE,1443,FALSE,6321
1311,TRUE,2583,FALSE,2991
405,TRUE,686,FALSE,6391
1012,FALSE,4100,FALSE,1731
1564,TRUE,370,FALSE,798
1297,TRUE,161864,TRUE,6584
1683,TRUE,712,FALSE,6060
2042,TRUE,70905,FALSE,7112
1503,FALSE,111,FALSE,989
1663,TRUE,606,FALSE,4103
2181,FALSE,2329607,TRUE,5328
2503,TRUE,573,FALSE,3674
2784,FALSE,89506813,TRUE,1773
2390,FALSE,14161,FALSE,935
306,FALSE,5313,FALSE,4973
773,TRUE,12836,FALSE,1345
1395,TRUE,72855,FALSE,2440
2234,TRUE,2547,FALSE,2566
582,TRUE,16127,FALSE,1628
982,TRUE,1873,FALSE,1576
326,FALSE,703,FALSE,1276
1155,TRUE,1041,FALSE,1185
253,FALSE,239,FALSE,3304
1959,TRUE,14800,FALSE,3333
288,FALSE,420,FALSE,4893
239,FALSE,2472,FALSE,655
1438,TRUE,516980,TRUE,2928
1473,TRUE,6557,FALSE,2442
2095,FALSE,2204,FALSE,2818
1900,FALSE,54779,FALSE,3125
2424,TRUE,2458273,TRUE,3723
950,FALSE,3027,FALSE,1369
2281,FALSE,4017,FALSE,90
2114,FALSE,2032,FALSE,2198
667,TRUE,25676,FALSE,6802
1355,FALSE,693,FALSE,3516
1781,TRUE,107392,FALSE,4038
1212,FALSE,63302,FALSE,4173
1855,FALSE,1087,FALSE,4221
1752,TRUE,362,FALSE,4752
2016,FALSE,2262,FALSE,3874
551,TRUE,12849,FALSE,4762
638,FALSE,32335,FALSE,2417
1927,FALSE,1572,FALSE,2616
919,TRUE,23870,FALSE,900
242,FALSE,7182,FALSE,4346
2136,TRUE,18530,FALSE,3509
1783,FALSE,1436,FALSE,6532
931,TRUE,168,FALSE,6826
1477,FALSE,626,FALSE,6977
1906,FALSE,3175,FALSE,5044
452,TRUE,3669,FALSE,2691
1210,TRUE,1035,FALSE,4489
568,FALSE,984,FALSE,369
1957,TRUE,3514,FALSE,3212
1053,TRUE,776,FALSE,833
557,TRUE,4323,FALSE,591
1279,TRUE,3327,FALSE,3618
1242,TRUE,5278,FALSE,1178
1951,FALSE,381,FALSE,3241
644,TRUE,7776,FALSE,4668
3136,TRUE,21918,FALSE,6160
2029,TRUE,1814,FALSE,3612
3124,TRUE,6915,FALSE,362
338,FALSE,3553,FALSE,4183
2292,TRUE,3800,FALSE,321
491,TRUE,11453,FALSE,4354
2115,TRUE,1748,FALSE,2211
1673,FALSE,53318,FALSE,5882
602,TRUE,1218,FALSE,5648
1733,TRUE,6327,FALSE,5155
1971,TRUE,283878,TRUE,343
2216,FALSE,8182,FALSE,6610
2570,TRUE,35594,FALSE,2270
2609,TRUE,5612,FALSE,2207
981,TRUE,998,FALSE,2446
258,FALSE,400,FALSE,6212
2200,TRUE,23946,FALSE,4247
580,FALSE,2656,FALSE,3986
1520,FALSE,3461,FALSE,426
1343,FALSE,3607,FALSE,6953
508,FALSE,1172,FALSE,2478
1865,TRUE,1966,FALSE,669
1877,FALSE,268,FALSE,5097
1544,FALSE,1552,FALSE,5437
1307,TRUE,3139,FALSE,3074
460,FALSE,8067,FALSE,3490
442,TRUE,5702,FALSE,4062
1160,FALSE,200376,FALSE,1812
2074,FALSE,6048,FALSE,707
608,TRUE,448,FALSE,4730
1597,TRUE,4825,FALSE,743
