Source,Target,Type,Id,Label,Weight
4404,6131,Undirected,30526,,1
4404,5312,Undirected,30527,,1
4404,6530,Undirected,30528,,1
4404,7003,Undirected,30529,,1
4404,6443,Undirected,30530,,1
4405,5945,Undirected,30531,,1
4406,2155,Undirected,30532,,1
4406,4625,Undirected,30533,,1
4406,5379,Undirected,30534,,1
4406,5985,Undirected,30535,,1
4406,5083,Undirected,30536,,1
4406,6222,Undirected,30537,,1
4406,6448,Undirected,30538,,1
4406,6080,Undirected,30539,,1
4406,5301,Undirected,30540,,1
4406,6930,Undirected,30541,,1
4406,5100,Undirected,30542,,1
4406,4380,Undirected,30543,,1
4406,5538,Undirected,30544,,1
4406,6705,Undirected,30545,,1
4406,6359,Undirected,30546,,1
4406,4670,Undirected,30547,,1
4406,6019,Undirected,30548,,1
4406,4451,Undirected,30549,,1
4406,4682,Undirected,30550,,1
4406,552,Undirected,30551,,1
4406,5129,Undirected,30552,,1
4406,6649,Undirected,30553,,1
4406,6528,Undirected,30554,,1
4406,5256,Undirected,30555,,1
4406,6740,Undirected,30556,,1
4406,5149,Undirected,30557,,1
4406,6616,Undirected,30558,,1
4406,6517,Undirected,30559,,1
4406,5154,Undirected,30560,,1
4406,4489,Undirected,30561,,1
4406,1566,Undirected,30562,,1
4406,5848,Undirected,30563,,1
4406,6534,Undirected,30564,,1
4406,5082,Undirected,30565,,1
4406,5854,Undirected,30566,,1
4406,5797,Undirected,30567,,1
4406,5385,Undirected,30568,,1
4406,4071,Undirected,30569,,1
4406,6338,Undirected,30570,,1
4406,5402,Undirected,30571,,1
4406,6169,Undirected,30572,,1
4406,6803,Undirected,30573,,1
4406,6644,Undirected,30574,,1
4406,5234,Undirected,30575,,1
4406,5996,Undirected,30576,,1
4406,5636,Undirected,30577,,1
4406,5428,Undirected,30578,,1
4406,4851,Undirected,30579,,1
4406,6824,Undirected,30580,,1
4406,4709,Undirected,30581,,1
4406,5231,Undirected,30582,,1
4406,5218,Undirected,30583,,1
4406,6164,Undirected,30584,,1
4406,2497,Undirected,30585,,1
4406,5686,Undirected,30586,,1
4406,6380,Undirected,30587,,1
4406,2345,Undirected,30588,,1
4406,4757,Undirected,30589,,1
4406,5463,Undirected,30590,,1
4406,5609,Undirected,30591,,1
4406,6871,Undirected,30592,,1
4406,5595,Undirected,30593,,1
4406,7110,Undirected,30594,,1
4406,5268,Undirected,30595,,1
4406,6888,Undirected,30596,,1
4408,6075,Undirected,30597,,1
4408,7021,Undirected,30598,,1
4408,6539,Undirected,30599,,1
4408,7069,Undirected,30600,,1
4408,4949,Undirected,30601,,1
4408,4695,Undirected,30602,,1
1863,5345,Undirected,30603,,1
4411,5349,Undirected,30604,,1
4411,5841,Undirected,30605,,1
4411,6237,Undirected,30606,,1
4411,2345,Undirected,30607,,1
4411,4819,Undirected,30608,,1
4411,6590,Undirected,30609,,1
4411,4884,Undirected,30610,,1
4411,6770,Undirected,30611,,1
4413,6743,Undirected,30612,,1
4414,5179,Undirected,30613,,1
4414,5530,Undirected,30614,,1
4415,4702,Undirected,30615,,1
4416,1963,Undirected,30616,,1
4417,5758,Undirected,30617,,1
4417,5842,Undirected,30618,,1
4417,5892,Undirected,30619,,1
4417,2423,Undirected,30620,,1
4417,5301,Undirected,30621,,1
4418,5564,Undirected,30622,,1
4418,5912,Undirected,30623,,1
4418,4949,Undirected,30624,,1
4419,6958,Undirected,30625,,1
4420,6237,Undirected,30626,,1
4420,6808,Undirected,30627,,1
4422,4709,Undirected,30628,,1
4422,4945,Undirected,30629,,1
4422,5046,Undirected,30630,,1
1865,5945,Undirected,30631,,1
4425,6700,Undirected,30632,,1
4426,5269,Undirected,30633,,1
4426,7052,Undirected,30634,,1
4426,5428,Undirected,30635,,1
4426,7046,Undirected,30636,,1
4427,4949,Undirected,30637,,1
4427,1082,Undirected,30638,,1
4429,5925,Undirected,30639,,1
4429,6325,Undirected,30640,,1
4432,6500,Undirected,30641,,1
4434,4482,Undirected,30642,,1
4434,5412,Undirected,30643,,1
4434,7000,Undirected,30644,,1
4434,6272,Undirected,30645,,1
4237,6377,Undirected,30646,,1
4438,1051,Undirected,30647,,1
4438,5428,Undirected,30648,,1
4439,5907,Undirected,30649,,1
4439,4644,Undirected,30650,,1
4439,5100,Undirected,30651,,1
4439,4895,Undirected,30652,,1
4439,5337,Undirected,30653,,1
4439,6783,Undirected,30654,,1
4439,5073,Undirected,30655,,1
4439,6730,Undirected,30656,,1
4439,5338,Undirected,30657,,1
4439,5404,Undirected,30658,,1
4439,5599,Undirected,30659,,1
4439,5530,Undirected,30660,,1
4439,6914,Undirected,30661,,1
4439,5802,Undirected,30662,,1
4439,3198,Undirected,30663,,1
4439,4649,Undirected,30664,,1
4439,6980,Undirected,30665,,1
4439,6631,Undirected,30666,,1
4439,1502,Undirected,30667,,1
4439,5032,Undirected,30668,,1
4439,4767,Undirected,30669,,1
4439,5571,Undirected,30670,,1
4439,2215,Undirected,30671,,1
4439,6461,Undirected,30672,,1
4439,5684,Undirected,30673,,1
4439,4597,Undirected,30674,,1
4439,5899,Undirected,30675,,1
4439,4482,Undirected,30676,,1
4439,6135,Undirected,30677,,1
4439,2345,Undirected,30678,,1
4439,5485,Undirected,30679,,1
4439,7119,Undirected,30680,,1
4441,6075,Undirected,30681,,1
4444,5168,Undirected,30682,,1
4444,5718,Undirected,30683,,1
4444,4621,Undirected,30684,,1
4444,5261,Undirected,30685,,1
4444,6776,Undirected,30686,,1
4444,6821,Undirected,30687,,1
4444,5863,Undirected,30688,,1
4444,6318,Undirected,30689,,1
4444,4625,Undirected,30690,,1
4444,6436,Undirected,30691,,1
4444,6910,Undirected,30692,,1
4444,6442,Undirected,30693,,1
4444,4961,Undirected,30694,,1
4444,6357,Undirected,30695,,1
4444,5842,Undirected,30696,,1
4444,5269,Undirected,30697,,1
4444,5886,Undirected,30698,,1
4444,4863,Undirected,30699,,1
4444,5776,Undirected,30700,,1
4444,5293,Undirected,30701,,1
4444,6340,Undirected,30702,,1
4444,5730,Undirected,30703,,1
4444,5542,Undirected,30704,,1
4444,5333,Undirected,30705,,1
4444,4700,Undirected,30706,,1
4444,5007,Undirected,30707,,1
4444,4534,Undirected,30708,,1
4444,6520,Undirected,30709,,1
4444,6990,Undirected,30710,,1
4444,931,Undirected,30711,,1
4444,2228,Undirected,30712,,1
4444,5049,Undirected,30713,,1
4445,4640,Undirected,30714,,1
4445,1356,Undirected,30715,,1
4445,4674,Undirected,30716,,1
4445,5085,Undirected,30717,,1
4445,6730,Undirected,30718,,1
4445,1116,Undirected,30719,,1
4445,4602,Undirected,30720,,1
4445,4833,Undirected,30721,,1
4445,6808,Undirected,30722,,1
4445,5511,Undirected,30723,,1
4446,6397,Undirected,30724,,1
4447,4949,Undirected,30725,,1
4449,4884,Undirected,30726,,1
4449,1059,Undirected,30727,,1
4450,5569,Undirected,30728,,1
4450,6077,Undirected,30729,,1
4450,6808,Undirected,30730,,1
4451,5402,Undirected,30731,,1
4452,4480,Undirected,30732,,1
4452,5890,Undirected,30733,,1
4453,1624,Undirected,30734,,1
7120,68,Undirected,30735,,1
7120,5321,Undirected,30736,,1
7120,4479,Undirected,30737,,1
7120,5727,Undirected,30738,,1
7120,5202,Undirected,30739,,1
7120,5263,Undirected,30740,,1
7120,5641,Undirected,30741,,1
7120,3123,Undirected,30742,,1
7120,6665,Undirected,30743,,1
4454,6806,Undirected,30744,,1
4455,5402,Undirected,30745,,1
4455,5301,Undirected,30746,,1
4455,6280,Undirected,30747,,1
4456,5866,Undirected,30748,,1
4456,6609,Undirected,30749,,1
4456,5846,Undirected,30750,,1
4456,4363,Undirected,30751,,1
4456,6750,Undirected,30752,,1
4456,5046,Undirected,30753,,1
4456,6676,Undirected,30754,,1
4457,6790,Undirected,30755,,1
4457,4694,Undirected,30756,,1
4457,5857,Undirected,30757,,1
4457,6193,Undirected,30758,,1
4460,4556,Undirected,30759,,1
4460,4331,Undirected,30760,,1
4462,4752,Undirected,30761,,1
1834,4695,Undirected,30762,,1
4464,5576,Undirected,30763,,1
4464,5891,Undirected,30764,,1
4464,5823,Undirected,30765,,1
4464,4787,Undirected,30766,,1
4465,5091,Undirected,30767,,1
4466,5730,Undirected,30768,,1
4466,5553,Undirected,30769,,1
4468,5353,Undirected,30770,,1
4468,4794,Undirected,30771,,1
4468,491,Undirected,30772,,1
4470,5428,Undirected,30773,,1
4470,4863,Undirected,30774,,1
4472,5430,Undirected,30775,,1
4473,6284,Undirected,30776,,1
4474,5642,Undirected,30777,,1
4475,5621,Undirected,30778,,1
4475,5667,Undirected,30779,,1
4477,5296,Undirected,30780,,1
4477,5392,Undirected,30781,,1
4477,7054,Undirected,30782,,1
4477,5345,Undirected,30783,,1
4477,4267,Undirected,30784,,1
4477,1535,Undirected,30785,,1
4477,5165,Undirected,30786,,1
4478,4267,Undirected,30787,,1
4479,4950,Undirected,30788,,1
4479,4931,Undirected,30789,,1
4479,6655,Undirected,30790,,1
4479,5442,Undirected,30791,,1
4479,5500,Undirected,30792,,1
4479,5101,Undirected,30793,,1
4479,5927,Undirected,30794,,1
4479,5567,Undirected,30795,,1
4479,6045,Undirected,30796,,1
4479,4695,Undirected,30797,,1
4479,1781,Undirected,30798,,1
4479,6631,Undirected,30799,,1
4479,4290,Undirected,30800,,1
4479,6991,Undirected,30801,,1
4479,7055,Undirected,30802,,1
4479,4874,Undirected,30803,,1
4479,4744,Undirected,30804,,1
4480,6123,Undirected,30805,,1
4480,1673,Undirected,30806,,1
4480,7066,Undirected,30807,,1
4480,6615,Undirected,30808,,1
4480,6087,Undirected,30809,,1
4480,6192,Undirected,30810,,1
4481,4816,Undirected,30811,,1
4481,5312,Undirected,30812,,1
4481,5213,Undirected,30813,,1
4482,5321,Undirected,30814,,1
4482,7055,Undirected,30815,,1
4482,6299,Undirected,30816,,1
4482,7082,Undirected,30817,,1
4482,863,Undirected,30818,,1
4482,6723,Undirected,30819,,1
4482,5412,Undirected,30820,,1
4482,1781,Undirected,30821,,1
4482,6631,Undirected,30822,,1
4482,4486,Undirected,30823,,1
4482,6700,Undirected,30824,,1
4482,6272,Undirected,30825,,1
4482,7000,Undirected,30826,,1
4003,5010,Undirected,30827,,1
4003,5894,Undirected,30828,,1
4003,5557,Undirected,30829,,1
4003,5492,Undirected,30830,,1
4003,5466,Undirected,30831,,1
6944,5224,Undirected,30832,,1
6944,5228,Undirected,30833,,1
6944,4555,Undirected,30834,,1
6944,5580,Undirected,30835,,1
6944,5439,Undirected,30836,,1
6944,4935,Undirected,30837,,1
4485,6451,Undirected,30838,,1
4485,4665,Undirected,30839,,1
4486,5321,Undirected,30840,,1
4486,4689,Undirected,30841,,1
4486,5234,Undirected,30842,,1
4486,7000,Undirected,30843,,1
4486,6272,Undirected,30844,,1
4486,5345,Undirected,30845,,1
4488,5354,Undirected,30846,,1
4488,5269,Undirected,30847,,1
4488,5406,Undirected,30848,,1
4488,5428,Undirected,30849,,1
4488,6661,Undirected,30850,,1
4488,4949,Undirected,30851,,1
4490,4949,Undirected,30852,,1
4490,5833,Undirected,30853,,1
4491,5497,Undirected,30854,,1
4492,5520,Undirected,30855,,1
4493,6803,Undirected,30856,,1
4493,5946,Undirected,30857,,1
4493,5745,Undirected,30858,,1
4493,7054,Undirected,30859,,1
4493,5265,Undirected,30860,,1
4493,5927,Undirected,30861,,1
4493,4695,Undirected,30862,,1
4494,1965,Undirected,30863,,1
4494,5033,Undirected,30864,,1
4494,5486,Undirected,30865,,1
4494,6242,Undirected,30866,,1
4494,6455,Undirected,30867,,1
4495,5366,Undirected,30868,,1
4495,6234,Undirected,30869,,1
4496,7109,Undirected,30870,,1
4496,7075,Undirected,30871,,1
6667,5014,Undirected,30872,,1
4498,7080,Undirected,30873,,1
4498,4949,Undirected,30874,,1
4500,6962,Undirected,30875,,1
4501,4960,Undirected,30876,,1
4501,6651,Undirected,30877,,1
4501,6917,Undirected,30878,,1
4502,5810,Undirected,30879,,1
4502,4847,Undirected,30880,,1
4502,5789,Undirected,30881,,1
4502,6436,Undirected,30882,,1
1874,1270,Undirected,30883,,1
4504,6118,Undirected,30884,,1
4504,2215,Undirected,30885,,1
4504,5832,Undirected,30886,,1
6668,3373,Undirected,30887,,1
3545,5075,Undirected,30888,,1
818,6917,Undirected,30889,,1
818,4952,Undirected,30890,,1
818,5426,Undirected,30891,,1
818,3050,Undirected,30892,,1
818,4949,Undirected,30893,,1
4513,4639,Undirected,30894,,1
4513,5683,Undirected,30895,,1
4513,5312,Undirected,30896,,1
4513,6033,Undirected,30897,,1
4513,6958,Undirected,30898,,1
4513,3097,Undirected,30899,,1
4514,5321,Undirected,30900,,1
4514,7000,Undirected,30901,,1
4514,6272,Undirected,30902,,1
4515,7112,Undirected,30903,,1
4515,4671,Undirected,30904,,1
4515,5600,Undirected,30905,,1
4518,6621,Undirected,30906,,1
4518,4962,Undirected,30907,,1
4522,4543,Undirected,30908,,1
4523,6609,Undirected,30909,,1
4523,7066,Undirected,30910,,1
4523,6061,Undirected,30911,,1
4524,2285,Undirected,30912,,1
4524,5057,Undirected,30913,,1
4524,5043,Undirected,30914,,1
4524,5969,Undirected,30915,,1
4524,6077,Undirected,30916,,1
4524,5747,Undirected,30917,,1
4524,6336,Undirected,30918,,1
1879,5138,Undirected,30919,,1
1879,1082,Undirected,30920,,1
4527,5473,Undirected,30921,,1
4527,6303,Undirected,30922,,1
4527,5343,Undirected,30923,,1
4528,6097,Undirected,30924,,1
4528,6921,Undirected,30925,,1
4528,6019,Undirected,30926,,1
4528,5789,Undirected,30927,,1
4528,5848,Undirected,30928,,1
4528,6008,Undirected,30929,,1
4529,5354,Undirected,30930,,1
4529,5010,Undirected,30931,,1
4529,3160,Undirected,30932,,1
4530,5010,Undirected,30933,,1
4530,5079,Undirected,30934,,1
4530,6236,Undirected,30935,,1
4531,4935,Undirected,30936,,1
4531,4949,Undirected,30937,,1
4532,4698,Undirected,30938,,1
4533,5228,Undirected,30939,,1
4533,5825,Undirected,30940,,1
4533,5415,Undirected,30941,,1
6676,5842,Undirected,30942,,1
6676,7112,Undirected,30943,,1
6676,6607,Undirected,30944,,1
6676,5902,Undirected,30945,,1
6676,6698,Undirected,30946,,1
4535,4839,Undirected,30947,,1
4537,6377,Undirected,30948,,1
4538,1059,Undirected,30949,,1
4538,5298,Undirected,30950,,1
4538,6114,Undirected,30951,,1
4538,6606,Undirected,30952,,1
4538,5214,Undirected,30953,,1
4538,4949,Undirected,30954,,1
4538,5061,Undirected,30955,,1
4538,5934,Undirected,30956,,1
4539,1059,Undirected,30957,,1
4539,4949,Undirected,30958,,1
4540,6306,Undirected,30959,,1
4540,4913,Undirected,30960,,1
4540,6420,Undirected,30961,,1
2423,6740,Undirected,30962,,1
2423,5842,Undirected,30963,,1
2423,5228,Undirected,30964,,1
2423,5338,Undirected,30965,,1
2423,6118,Undirected,30966,,1
2423,7007,Undirected,30967,,1
2423,2345,Undirected,30968,,1
2423,6968,Undirected,30969,,1
2423,6620,Undirected,30970,,1
4543,5406,Undirected,30971,,1
4544,5390,Undirected,30972,,1
4544,6115,Undirected,30973,,1
4545,4872,Undirected,30974,,1
4546,5328,Undirected,30975,,1
4546,3097,Undirected,30976,,1
4546,4639,Undirected,30977,,1
4547,7069,Undirected,30978,,1
4548,7107,Undirected,30979,,1
4549,6270,Undirected,30980,,1
4550,5162,Undirected,30981,,1
4550,5345,Undirected,30982,,1
3077,6955,Undirected,30983,,1
3077,2011,Undirected,30984,,1
4553,5995,Undirected,30985,,1
4553,5354,Undirected,30986,,1
4554,5665,Undirected,30987,,1
4554,6911,Undirected,30988,,1
4555,57,Undirected,30989,,1
4555,5850,Undirected,30990,,1
4555,5203,Undirected,30991,,1
4555,6716,Undirected,30992,,1
4555,6482,Undirected,30993,,1
4555,6078,Undirected,30994,,1
4555,4949,Undirected,30995,,1
4555,4709,Undirected,30996,,1
4555,6756,Undirected,30997,,1
4555,2818,Undirected,30998,,1
4555,5010,Undirected,30999,,1
4555,6009,Undirected,31000,,1
4555,6942,Undirected,31001,,1
4555,4935,Undirected,31002,,1
4555,1059,Undirected,31003,,1
4557,5466,Undirected,31004,,1
4557,5426,Undirected,31005,,1
4557,6651,Undirected,31006,,1
4558,1082,Undirected,31007,,1
4559,4565,Undirected,31008,,1
4559,5393,Undirected,31009,,1
4560,5842,Undirected,31010,,1
4561,5377,Undirected,31011,,1
4561,6078,Undirected,31012,,1
4561,5370,Undirected,31013,,1
4561,6128,Undirected,31014,,1
4561,4681,Undirected,31015,,1
4561,5639,Undirected,31016,,1
4561,6244,Undirected,31017,,1
4562,6914,Undirected,31018,,1
4563,4899,Undirected,31019,,1
3207,5747,Undirected,31020,,1
4565,5744,Undirected,31021,,1
4565,759,Undirected,31022,,1
4566,6651,Undirected,31023,,1
4567,5428,Undirected,31024,,1
4567,5269,Undirected,31025,,1
4568,6716,Undirected,31026,,1
4568,4508,Undirected,31027,,1
4568,7065,Undirected,31028,,1
4568,6424,Undirected,31029,,1
4568,5387,Undirected,31030,,1
4568,4632,Undirected,31031,,1
4568,4635,Undirected,31032,,1
4568,6026,Undirected,31033,,1
4568,5823,Undirected,31034,,1
4568,6631,Undirected,31035,,1
4568,3050,Undirected,31036,,1
4568,4863,Undirected,31037,,1
4568,5100,Undirected,31038,,1
4568,6058,Undirected,31039,,1
4568,5312,Undirected,31040,,1
4568,5315,Undirected,31041,,1
4568,2345,Undirected,31042,,1
4568,6803,Undirected,31043,,1
4568,5348,Undirected,31044,,1
6682,5146,Undirected,31045,,1
6682,2709,Undirected,31046,,1
6682,5138,Undirected,31047,,1
4569,3813,Undirected,31048,,1
4569,5490,Undirected,31049,,1
4569,6549,Undirected,31050,,1
4569,4949,Undirected,31051,,1
4569,5969,Undirected,31052,,1
4569,5738,Undirected,31053,,1
4569,1039,Undirected,31054,,1
4569,6359,Undirected,31055,,1
4569,5833,Undirected,31056,,1
4569,4913,Undirected,31057,,1
4569,5731,Undirected,31058,,1
4570,5857,Undirected,31059,,1
4572,5253,Undirected,31060,,1
4572,6933,Undirected,31061,,1
4572,6482,Undirected,31062,,1
4572,5315,Undirected,31063,,1
4572,4791,Undirected,31064,,1
4572,4936,Undirected,31065,,1
4572,6737,Undirected,31066,,1
4573,4930,Undirected,31067,,1
4573,6712,Undirected,31068,,1
4574,3175,Undirected,31069,,1
4575,6832,Undirected,31070,,1
4575,5811,Undirected,31071,,1
4577,5877,Undirected,31072,,1
4579,5842,Undirected,31073,,1
7021,3969,Undirected,31074,,1
7021,5882,Undirected,31075,,1
7021,6867,Undirected,31076,,1
7021,5792,Undirected,31077,,1
7021,6853,Undirected,31078,,1
7021,5451,Undirected,31079,,1
7021,6312,Undirected,31080,,1
7021,6791,Undirected,31081,,1
7021,6459,Undirected,31082,,1
7021,5445,Undirected,31083,,1
7021,5210,Undirected,31084,,1
7021,6192,Undirected,31085,,1
7021,5338,Undirected,31086,,1
7021,5404,Undirected,31087,,1
7021,2345,Undirected,31088,,1
7021,5693,Undirected,31089,,1
7021,6533,Undirected,31090,,1
4582,2899,Undirected,31091,,1
4582,4935,Undirected,31092,,1
4582,3097,Undirected,31093,,1
4582,4949,Undirected,31094,,1
1890,6357,Undirected,31095,,1
1890,5404,Undirected,31096,,1
1890,2345,Undirected,31097,,1
1890,7013,Undirected,31098,,1
4586,4671,Undirected,31099,,1
4586,6050,Undirected,31100,,1
4588,4949,Undirected,31101,,1
4589,5945,Undirected,31102,,1
4590,1005,Undirected,31103,,1
4591,6772,Undirected,31104,,1
4591,759,Undirected,31105,,1
4591,4665,Undirected,31106,,1
4591,5792,Undirected,31107,,1
4591,6782,Undirected,31108,,1
4591,6029,Undirected,31109,,1
4591,5207,Undirected,31110,,1
4591,4719,Undirected,31111,,1
4591,6851,Undirected,31112,,1
4591,6856,Undirected,31113,,1
4592,5580,Undirected,31114,,1
4595,5389,Undirected,31115,,1
4595,6467,Undirected,31116,,1
4595,6234,Undirected,31117,,1
4595,4949,Undirected,31118,,1
4596,5492,Undirected,31119,,1
4596,5724,Undirected,31120,,1
4597,6357,Undirected,31121,,1
4597,5842,Undirected,31122,,1
4597,5269,Undirected,31123,,1
4597,5854,Undirected,31124,,1
4597,6808,Undirected,31125,,1
4597,4702,Undirected,31126,,1
4597,5768,Undirected,31127,,1
4597,6184,Undirected,31128,,1
4597,6588,Undirected,31129,,1
4597,5312,Undirected,31130,,1
4597,6812,Undirected,31131,,1
4597,5100,Undirected,31132,,1
4597,6270,Undirected,31133,,1
4597,4949,Undirected,31134,,1
4597,4628,Undirected,31135,,1
4597,5569,Undirected,31136,,1
5597,6861,Undirected,31137,,1
5597,6076,Undirected,31138,,1
5597,5366,Undirected,31139,,1
4600,6404,Undirected,31140,,1
4600,3009,Undirected,31141,,1
4600,5428,Undirected,31142,,1
4600,4949,Undirected,31143,,1
4601,5110,Undirected,31144,,1
4601,6776,Undirected,31145,,1
4601,4483,Undirected,31146,,1
4601,5607,Undirected,31147,,1
4601,4929,Undirected,31148,,1
4601,4746,Undirected,31149,,1
4601,5533,Undirected,31150,,1
4606,6242,Undirected,31151,,1
4611,4621,Undirected,31152,,1
4611,2087,Undirected,31153,,1
4611,5201,Undirected,31154,,1
4611,4782,Undirected,31155,,1
4611,5007,Undirected,31156,,1
4611,6321,Undirected,31157,,1
4611,5391,Undirected,31158,,1
4611,5810,Undirected,31159,,1
4611,4847,Undirected,31160,,1
4611,6838,Undirected,31161,,1
4611,4700,Undirected,31162,,1
4611,4703,Undirected,31163,,1
4611,5630,Undirected,31164,,1
4611,4707,Undirected,31165,,1
4611,6931,Undirected,31166,,1
4611,5423,Undirected,31167,,1
4611,4869,Undirected,31168,,1
4611,5730,Undirected,31169,,1
4611,6908,Undirected,31170,,1
4612,5994,Undirected,31171,,1
4612,4949,Undirected,31172,,1
4613,5038,Undirected,31173,,1
4614,6273,Undirected,31174,,1
4614,5323,Undirected,31175,,1
4615,4949,Undirected,31176,,1
4615,5857,Undirected,31177,,1
4617,7070,Undirected,31178,,1
4617,6787,Undirected,31179,,1
4617,6776,Undirected,31180,,1
4617,4871,Undirected,31181,,1
4618,5428,Undirected,31182,,1
4619,5366,Undirected,31183,,1
4620,1509,Undirected,31184,,1
4620,5866,Undirected,31185,,1
4620,4833,Undirected,31186,,1
4620,5746,Undirected,31187,,1
4620,5576,Undirected,31188,,1
4620,6665,Undirected,31189,,1
4620,5338,Undirected,31190,,1
4620,6135,Undirected,31191,,1
4620,5140,Undirected,31192,,1
4620,1904,Undirected,31193,,1
4620,5353,Undirected,31194,,1
4620,5466,Undirected,31195,,1
4620,6873,Undirected,31196,,1
4620,5511,Undirected,31197,,1
4620,7119,Undirected,31198,,1
4621,5293,Undirected,31199,,1
4621,5882,Undirected,31200,,1
4621,4700,Undirected,31201,,1
4621,5886,Undirected,31202,,1
4621,5730,Undirected,31203,,1
4621,6931,Undirected,31204,,1
4621,5007,Undirected,31205,,1
4621,4622,Undirected,31206,,1
4621,5810,Undirected,31207,,1
4621,5789,Undirected,31208,,1
4621,6410,Undirected,31209,,1
4621,5375,Undirected,31210,,1
5453,5389,Undirected,31211,,1
5453,5920,Undirected,31212,,1
3088,5269,Undirected,31213,,1
3088,5428,Undirected,31214,,1
3088,5328,Undirected,31215,,1
3088,6000,Undirected,31216,,1
3088,4949,Undirected,31217,,1
4625,6518,Undirected,31218,,1
4625,5641,Undirected,31219,,1
4625,3123,Undirected,31220,,1
4626,4949,Undirected,31221,,1
4626,6056,Undirected,31222,,1
6402,5842,Undirected,31223,,1
6402,5781,Undirected,31224,,1
4627,6776,Undirected,31225,,1
4627,5474,Undirected,31226,,1
4628,4794,Undirected,31227,,1
4628,4853,Undirected,31228,,1
4628,4861,Undirected,31229,,1
4628,5628,Undirected,31230,,1
4628,3052,Undirected,31231,,1
4628,5842,Undirected,31232,,1
4628,6492,Undirected,31233,,1
4628,5333,Undirected,31234,,1
4628,6733,Undirected,31235,,1
4632,6424,Undirected,31236,,1
4632,4679,Undirected,31237,,1
4632,6742,Undirected,31238,,1
4632,2276,Undirected,31239,,1
4632,5120,Undirected,31240,,1
4632,5511,Undirected,31241,,1
4632,5085,Undirected,31242,,1
4633,5389,Undirected,31243,,1
4634,3813,Undirected,31244,,1
4634,5475,Undirected,31245,,1
4634,4949,Undirected,31246,,1
4636,5098,Undirected,31247,,1
4636,5017,Undirected,31248,,1
4637,5789,Undirected,31249,,1
4637,4873,Undirected,31250,,1
4637,1859,Undirected,31251,,1
4637,7055,Undirected,31252,,1
4638,6755,Undirected,31253,,1
4639,5274,Undirected,31254,,1
4639,6284,Undirected,31255,,1
4639,4949,Undirected,31256,,1
4639,6431,Undirected,31257,,1
4639,7031,Undirected,31258,,1
4639,6559,Undirected,31259,,1
4639,6787,Undirected,31260,,1
4639,2164,Undirected,31261,,1
4639,4961,Undirected,31262,,1
4639,5842,Undirected,31263,,1
4639,5269,Undirected,31264,,1
4639,132,Undirected,31265,,1
4639,5683,Undirected,31266,,1
4639,4863,Undirected,31267,,1
4639,6132,Undirected,31268,,1
4639,6696,Undirected,31269,,1
4639,6256,Undirected,31270,,1
4639,6346,Undirected,31271,,1
4639,3097,Undirected,31272,,1
4639,1913,Undirected,31273,,1
4639,5224,Undirected,31274,,1
4639,6140,Undirected,31275,,1
4639,5755,Undirected,31276,,1
4639,5079,Undirected,31277,,1
4639,6716,Undirected,31278,,1
4639,5643,Undirected,31279,,1
4639,5385,Undirected,31280,,1
4639,5922,Undirected,31281,,1
4639,6727,Undirected,31282,,1
4639,6497,Undirected,31283,,1
4639,5759,Undirected,31284,,1
4639,5253,Undirected,31285,,1
4639,5744,Undirected,31286,,1
4639,5802,Undirected,31287,,1
4639,5354,Undirected,31288,,1
4639,7104,Undirected,31289,,1
4639,6756,Undirected,31290,,1
4639,5474,Undirected,31291,,1
4639,4929,Undirected,31292,,1
4639,6296,Undirected,31293,,1
6692,1059,Undirected,31294,,1
6692,5842,Undirected,31295,,1
6692,6750,Undirected,31296,,1
4642,5393,Undirected,31297,,1
4642,6583,Undirected,31298,,1
4644,4656,Undirected,31299,,1
4644,6666,Undirected,31300,,1
4644,5963,Undirected,31301,,1
4644,5839,Undirected,31302,,1
4644,6896,Undirected,31303,,1
6693,5497,Undirected,31304,,1
6693,5659,Undirected,31305,,1
681,5639,Undirected,31306,,1
681,4958,Undirected,31307,,1
681,6380,Undirected,31308,,1
681,4928,Undirected,31309,,1
4649,6867,Undirected,31310,,1
4649,5159,Undirected,31311,,1
4649,5556,Undirected,31312,,1
4649,5687,Undirected,31313,,1
4653,6921,Undirected,31314,,1
6716,4826,Undirected,31315,,1
6716,5172,Undirected,31316,,1
6716,5969,Undirected,31317,,1
6716,6118,Undirected,31318,,1
6716,6480,Undirected,31319,,1
6716,2228,Undirected,31320,,1
6716,4863,Undirected,31321,,1
6716,5396,Undirected,31322,,1
6716,5073,Undirected,31323,,1
6716,6808,Undirected,31324,,1
6716,6227,Undirected,31325,,1
6716,6357,Undirected,31326,,1
6716,1237,Undirected,31327,,1
6716,5191,Undirected,31328,,1
6716,7043,Undirected,31329,,1
6716,5419,Undirected,31330,,1
6716,5698,Undirected,31331,,1
6716,3050,Undirected,31332,,1
6716,6335,Undirected,31333,,1
6716,6931,Undirected,31334,,1
6716,6001,Undirected,31335,,1
6716,2590,Undirected,31336,,1
6716,6141,Undirected,31337,,1
6716,5228,Undirected,31338,,1
6716,2087,Undirected,31339,,1
6716,4682,Undirected,31340,,1
6716,6921,Undirected,31341,,1
6716,6722,Undirected,31342,,1
6716,4793,Undirected,31343,,1
6716,2345,Undirected,31344,,1
6716,4135,Undirected,31345,,1
6716,5485,Undirected,31346,,1
6716,5333,Undirected,31347,,1
6716,6190,Undirected,31348,,1
